text,label,source
'The product must work with most database management systems (DBMS) on the market whether the DBMS is colocated with the product on the same machine or is located on a different machine on the computer network.',1,dataset_raw.csv
"User shall receive safety training materials and awareness campaigns within the app, promoting safe behaviors and fostering a culture of responsibility among users.",1,Dataset6000Req.xlsx
"The system shall support re-initialization in case of failure, and its software design shall prioritize modularity for efficient maintainability.",1,Dataset6000Req.xlsx
System shall notify the user when no matching product is found during the search.,0,Dataset6000Req.xlsx
"The system shall ensure continuous availability, allowing users to control and monitor devices 24/7 without interruptions.",1,Dataset6000Req.xlsx
User shall provide valid details to create an account on the STM website.,0,Dataset6000Req.xlsx
User shall have access to continuous power to ensure uninterrupted operation.,1,Dataset6000Req.xlsx
"User shall register by filling out a registration form, with success or failure based on data availability.",0,Dataset6000Req.xlsx
"User shall have a dedicated page for each class with specific information displayed, for easy class selection.",0,Dataset6000Req.xlsx
User shall be able to use Shazam to identify music by sensing audio and comparing it with a database.,0,Dataset6000Req.xlsx
"System must ensure safety by protecting from intruders, ensuring unique IDs for each user, and requiring unique admin ID.",1,Dataset6000Req.xlsx
The system shall verify if the image adheres to a standard format.,0,Dataset6000Req.xlsx
"User shall be able to search for other users, location-based stories, events, and more, with matched results displayed.",0,Dataset6000Req.xlsx
"User shall be able to set the price, quantity, upload pictures, and add details when listing an item.",0,Dataset6000Req.xlsx
System shall secure in-app purchases via encryption and use a reliable payment gateway.,1,Dataset6000Req.xlsx
"Users shall be able to search for restaurants on the mobile application using various options including price, destination, restaurant type, specific dish, and free text with the ability to combine multiple options in a single search.",0,Dataset6000Req.xlsx
The response shall be fast enough to avoid interrupting the user’s flow of thought. 90% of tasks shall complete within 5 seconds. 98% of tasks shall complete within 8 seconds.,1,Dataset6000Req.xlsx
"The System must employ a single set of user interface rules, or a small number of sets to provide a familiar and common look and feel for the application.",1,Dataset6000Req.xlsx
The CO will be able to play any version of the rules that are specified by the user who creates the game.,0,Dataset6000Req.xlsx
User shall be able to create and customize a personal emoji avatar through Bitmoji integration.,0,Dataset6000Req.xlsx
"User's personal and payment data shall be encrypted during transmission and storage, ensuring confidentiality.",1,Dataset6000Req.xlsx
System shall execute different types of queries for reporting purposes.,0,Dataset6000Req.xlsx
Users will be able to access this application on or off campus anytime on their mobile device without the need of an internet connection.,1,Dataset6000Req.xlsx
User shall integrate error prevention measures such as sanity checks and limiting free-text input for usability.,1,Dataset6000Req.xlsx
ATM cabinet cover shall be made of fiberglass for security purposes.,1,Dataset6000Req.xlsx
Admin shall monitor the whole process.,1,Dataset6000Req.xlsx
For each class within a sequence for a cohort Program Administrators and Nursing Staff Members shall be able to specify which quarter that class will be offered.,0,Dataset6000Req.xlsx
The system shall allow curators to manage user groups and permissions for collections.,0,Dataset6000Req.xlsx
"System shall allow shop owners to advertise their products, with no liability for the site regarding advertisements.",0,Dataset6000Req.xlsx
"When the data link is interrupted, the TCS shall present the last known AV status values and the time at which the last values were reported.",0,Dataset6000Req.xlsx
"When in billing mode, app shall display a representation of a cash payment for the item ordered.",0,Dataset6000Req.xlsx
Customer's credit card number shall only display the last 4 digits after retrieval from the database.,1,Dataset6000Req.xlsx
'The system shall be able to call the seller or buyer to schedule an appointment',0,dataset_raw.csv
The system shall track user data preview statistics.,1,Dataset6000Req.xlsx
"System shall send alerts (e.g., email, SMS) to users regarding actions taken on alerts upon user request.",1,Dataset6000Req.xlsx
User shall be able to upload an EAD for import from within the frontend application.,0,Dataset6000Req.xlsx
Only IT team members can access and maintain database servers locally.,1,Dataset6000Req.xlsx
"The system shall ensure multi-lingual support, with English, Turkish, Finnish, and Italian as supported languages due to replication partnerships.",1,Dataset6000Req.xlsx
System shall adhere to specified standards for operations and data handling.,1,Dataset6000Req.xlsx
System shall use C# programming language on the server side for compatibility with WF.Net and ease of manipulation of XAML.,1,Dataset6000Req.xlsx
The APAF system shall process all ASPERA-3 science data into IDFS data sets.,0,Dataset6000Req.xlsx
User shall have a registered email linked to the software.,1,Dataset6000Req.xlsx
User shall mark attendance using a selected method.,0,Dataset6000Req.xlsx
The CO will be able to perform calculations at any stage of the game.,0,Dataset6000Req.xlsx
System shall open an online payment gateway for the user to proceed with the purchase.,0,Dataset6000Req.xlsx
The system shall ensure high reliability for its 3 billion+ concurrent users and guarantee secure data storage with appropriate data anonymization techniques.,1,Dataset6000Req.xlsx
'The product shall be available for distribution as a packaged CD.',1,dataset_raw.csv
Customer shall be able to order items from wallet amount.,0,Dataset6000Req.xlsx
"Admins shall manage users, providers, and accounts.",0,Dataset6000Req.xlsx
User shall be able to enter required details in the registration form for a new LPG connection.,0,Dataset6000Req.xlsx
"User shall be able to pay bills by choosing payment options, selecting bill type (water, apartment, electricity), and entering the amount to make the payment.",0,Dataset6000Req.xlsx
The system shall allow users to browse collections and view object and component details.,0,Dataset6000Req.xlsx
User shall send and read emails by clicking on the respective links or shortcuts.,0,Dataset6000Req.xlsx
System shall display a set of events that match the search input by date or subject (as described in requirements UCAR406 and UCAR407).,0,Dataset6000Req.xlsx
User shall login to access the administrator portal.,0,Dataset6000Req.xlsx
The system shall restrict broadcast message transmission to authorized administrators only.,1,Dataset6000Req.xlsx
